Unnamed: 0,timeSec,x,y,z,dx,dy,direction
114.0,3.8,57.47423300000000,25.28188200000000,0.0,0.2533040000000000,0.09482000000000000,20.522500999999998
115.0,3.8333330000000001,57.700915000000002,25.2606280000000,0.0,0.22668199999999999,-0.021253999999999999,354.64348699999999
116.0,3.866667000000000,57.81970300000000,25.20400700000000,0.0,0.11878800000000000,-0.05662100000000000,334.5150310000000
117.0,3.9,57.76124900000000,25.129887000000000,0.0,-0.058455000000000000,-0.07412000000000001,231.73885000000001
118.0,3.933333000000000,57.70530700000000,25.07310600000000,0.0,-0.055941999999999999,-0.05678100000000000,225.426726000000
119.0,3.966667000000000,57.663041000000000,25.02841600000000,0.0,-0.0422660000000000,-0.04469000000000000,226.59694600000000
120.0,4.0,57.66792700000000,25.053526000000002,0.0,0.004886000000000000,0.025110000000000000,78.98972100000000
121.0,4.033333000000000,57.69690200000000,25.113872000000001,0.0,0.02897500000000000,0.06034600000000000,64.35215800000000
122.0,4.066667000000000,57.74146500000000,25.14513800000000,0.0,0.04456300000000000,0.03126600000000000,35.05380500000000
123.0,4.1,57.761418000000,25.154624999999999,0.0,0.019952999999999999,0.009487000000000001,25.42992400000000
124.0,4.133333000000000,57.67944700000000,25.1255720000000,0.0,-0.08197100000000000,-0.02905300000000000,199.51564900000000
125.0,4.166667000000000,57.8051550000000,25.141960000000001,0.0,0.1257080000000000,0.016388000000000000,7.427438000000000
126.0,4.2,57.750483000000003,25.158111000000002,0.0,-0.05467200000000000,0.01615100000000000,163.54188700000000
127.0,4.233333000000000,57.7772660000000,25.14575800000000,0.0,0.02678300000000000,-0.012354000000000000,335.23825399999998
128.0,4.266667000000000,57.77061900000000,25.15119400000000,0.0,-0.006647000000000000,0.005437000000000000,140.71988600000000
129.0,4.3,57.78930400000000,25.169100000000000,0.0,0.01868500000000000,0.01790600000000000,43.78142600000000
130.0,4.333333000000000,57.684849000000000,25.12436200000000,0.0,-0.10445400000000001,-0.044738000000000000,203.18569099999999
131.0,4.366667000000000,57.81207300000000,25.1113520000000,0.0,0.1272240000000000,-0.013010000000000001,354.161130000000
132.0,4.4,57.93071200000000,25.11631500000000,0.0,0.11863799999999999,0.004963000000000000,2.395253000000000
133.0,4.433333000000000,57.79103000000000,25.06033600000000,0.0,-0.13968200000000000,-0.055979000000000,201.8388970000000
134.0,4.466667000000000,58.06172700000000,24.916993000000002,0.0,0.2706970000000000,-0.14334300000000000,332.0972300000000
135.0,4.5,57.95700500000000,24.7487460000000,0.0,-0.10472200000000000,-0.1682470000000000,238.10065800000001
136.0,4.533333000000000,58.257219999999997,24.76763000000000,0.0,0.30021500000000001,0.018884999999999999,3.5993680000000001
